,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-04-12,19:40:03.560, 7477.54, 1095.57, 2569.99,  310.49, 2574.41,  309.74, 2570.93,  307.26,15192.87, 2023.06,    133278,17215.93, 3776.06,  486.24, 3698.87,  474.81, 3704.30,  474.82, 3690.12,  471.08,14869.36, 1906.96,    139390,16776.32,  30062.22,   3930.02,  33992.25
2026-04-12,19:40:04.560, 7401.08,  589.54, 2543.38,  187.64, 2549.32,  187.05, 2545.67,  184.76,15039.45, 1149.00,    132740,16188.46, 3782.30,  781.39, 3682.81,  751.10, 3686.34,  750.39, 3671.47,  746.90,14822.93, 3029.79,    140264,17852.72,  29862.38,   4178.80,  34041.18
2026-04-12,19:40:05.560, 8059.17,  494.92, 2775.98,  167.05, 2780.91,  165.98, 2778.00,  163.96,16394.06,  991.91,    133416,17385.97, 4065.76,  421.79, 4026.13,  420.72, 4025.22,  418.90, 4020.40,  415.72,16137.51, 1677.13,    140880,17814.64,  32531.57,   2669.04,  35200.61
2026-04-12,19:40:06.560, 6569.07,  421.88, 2256.21,  141.29, 2265.01,  141.05, 2261.83,  139.49,13352.12,  843.71,    131944,14195.83, 3338.37,  369.78, 3293.54,  366.52, 3292.67,  364.81, 3287.42,  361.34,13212.00, 1462.46,    137783,14674.45,  26564.12,   2306.17,  28870.28
2026-04-12,19:40:07.560, 7800.71,  480.94, 2680.23,  162.13, 2685.61,  161.45, 2682.54,  159.31,15849.09,  963.83,    133019,16812.92, 3931.80,  419.00, 3895.15,  418.50, 3892.72,  416.43, 3888.04,  413.29,15607.71, 1667.22,    139804,17274.92,  31456.79,   2631.04,  34087.84
2026-04-12,19:40:08.561, 7833.56,  484.97, 2683.18,  164.09, 2687.95,  163.10, 2685.55,  161.11,15890.24,  973.27,    133134,16863.51, 3952.61,  416.00, 3908.21,  415.09, 3907.12,  413.21, 3902.37,  410.09,15670.31, 1654.39,    139957,17324.71,  31560.55,   2627.66,  34188.21
2026-04-12,19:40:09.561, 7962.95,  557.21, 2724.60,  182.76, 2730.19,  182.10, 2727.11,  180.09,16144.85, 1102.16,    133133,17247.00, 3962.23,  392.70, 3889.50,  390.30, 3888.26,  388.65, 3883.33,  385.18,15623.32, 1556.83,    139728,17180.15,  31768.16,   2658.99,  34427.15
2026-04-12,19:40:10.562, 7361.34,  559.05, 2507.19,  180.77, 2512.88,  180.15, 2509.08,  177.50,14890.48, 1097.47,    132398,15987.95, 3610.92,  369.42, 3520.89,  356.65, 3519.94,  355.44, 3513.55,  351.66,14165.30, 1433.17,    136649,15598.47,  29055.78,   2530.64,  31586.43
2026-04-12,19:40:11.561, 7624.82,  568.31, 2590.76,  184.97, 2595.93,  184.47, 2593.32,  181.66,15404.83, 1119.42,    132748,16524.25, 3704.41,  375.72, 3623.60,  365.21, 3622.47,  363.89, 3616.86,  360.54,14567.34, 1465.36,    137802,16032.70,  29972.17,   2584.77,  32556.95
2026-04-12,19:40:12.561, 7623.61,  558.64, 2590.01,  182.80, 2594.95,  181.98, 2591.18,  179.44,15399.75, 1102.86,    132960,16502.62, 3668.92,  371.38, 3597.48,  362.94, 3595.83,  361.03, 3589.93,  357.67,14452.16, 1453.02,    138159,15905.18,  29851.92,   2555.88,  32407.80
2026-04-12,19:40:13.561, 8144.77,  569.44, 2766.71,  187.62, 2772.23,  186.93, 2770.52,  184.94,16454.23, 1128.92,    133359,17583.15, 3867.39,  376.30, 3830.75,  375.55, 3829.08,  373.87, 3822.96,  370.38,15350.18, 1496.10,    139486,16846.29,  31804.41,   2625.02,  34429.44
2026-04-12,19:40:14.561, 8246.41,  572.64, 2804.81,  189.29, 2810.38,  188.34, 2807.47,  186.42,16669.08, 1136.69,    133443,17805.76, 3917.40,  380.93, 3880.46,  380.50, 3879.15,  378.65, 3873.31,  375.13,15550.33, 1515.21,    139977,17065.54,  32219.41,   2651.90,  34871.30
2026-04-12,19:40:15.561, 8256.63,  572.99, 2807.33,  188.89, 2812.20,  187.98, 2809.96,  185.84,16686.12, 1135.72,    133265,17821.83, 3919.79,  379.10, 3882.95,  378.39, 3881.26,  376.56, 3877.26,  373.69,15561.27, 1507.75,    139786,17069.01,  32247.38,   2643.46,  34890.84
2026-04-12,19:40:16.562, 8163.11,  569.82, 2775.33,  187.80, 2780.38,  187.00, 2778.07,  184.98,16496.89, 1129.60,    133447,17626.49, 3875.25,  376.87, 3839.11,  376.45, 3837.05,  374.33, 3832.25,  371.24,15383.65, 1498.89,    139548,16882.54,  31880.54,   2628.49,  34509.03
2026-04-12,19:40:17.564, 8258.84,  572.91, 2809.56,  189.20, 2814.78,  188.76, 2811.88,  186.51,16695.06, 1137.38,    133360,17832.45, 3929.98,  379.77, 3895.06,  379.63, 3892.86,  377.52, 3888.01,  374.29,15605.89, 1511.21,    139958,17117.10,  32300.96,   2648.59,  34949.55
2026-04-12,19:40:18.562, 8219.44,  571.63, 2798.11,  188.85, 2803.33,  188.21, 2800.29,  185.95,16621.18, 1134.63,    133316,17755.80, 3896.99,  378.31, 3861.93,  377.90, 3859.12,  376.15, 3855.24,  372.74,15473.28, 1505.11,    139249,16978.38,  32094.46,   2639.73,  34734.19
2026-04-12,19:40:19.563, 8263.43,  574.41, 2807.08,  189.44, 2812.61,  188.64, 2810.12,  186.63,16693.24, 1139.13,    133461,17832.37, 3908.17,  379.73, 3872.46,  379.55, 3870.36,  377.37, 3866.13,  374.41,15517.13, 1511.06,    139951,17028.19,  32210.37,   2650.19,  34860.56
2026-04-12,19:40:20.563, 7730.35,  572.44, 2628.60,  188.93, 2634.29,  188.17, 2631.57,  185.95,15624.81, 1135.50,    132872,16760.30, 3663.30,  378.94, 3627.49,  378.35, 3624.45,  376.24, 3620.72,  373.54,14535.96, 1507.07,    138284,16043.03,  30160.77,   2642.56,  32803.34
2026-04-12,19:40:21.564, 8043.99,  564.08, 2730.00,  185.84, 2736.06,  185.02, 2732.87,  183.00,16242.91, 1117.94,    133286,17360.84, 3809.88,  373.50, 3774.73,  373.40, 3773.10,  371.67, 3767.82,  368.13,15125.54, 1486.71,    139348,16612.24,  31368.44,   2604.64,  33973.09
2026-04-12,19:40:22.564, 8303.82,  579.76, 2825.36,  191.03, 2830.42,  190.29, 2827.82,  188.14,16787.41, 1149.21,    133548,17936.63, 3923.33,  382.12, 3885.44,  381.83, 3884.00,  380.16, 3878.07,  376.59,15570.83, 1520.71,    139897,17091.54,  32358.25,   2669.92,  35028.17
2026-04-12,19:40:23.564, 8312.97,  578.38, 2824.90,  190.81, 2829.86,  190.29, 2827.73,  187.75,16795.47, 1147.24,    133460,17942.71, 3929.15,  382.00, 3892.80,  381.85, 3890.32,  379.79, 3885.82,  376.47,15598.09, 1520.11,    139794,17118.20,  32393.56,   2667.35,  35060.91
2026-04-12,19:40:24.564, 8252.00,  574.09, 2805.40,  189.02, 2810.36,  188.20, 2808.00,  186.23,16675.76, 1137.54,    133676,17813.30, 3927.00,  380.57, 3881.32,  378.05, 3878.44,  376.24, 3873.53,  372.76,15560.29, 1507.62,    139720,17067.91,  32236.05,   2645.16,  34881.21
2026-04-12,19:40:25.564, 8254.35,  570.03, 2811.00,  188.49, 2816.46,  187.85, 2814.14,  185.86,16695.94, 1132.22,    133397,17828.17, 3916.45,  379.66, 3881.46,  379.39, 3879.02,  377.46, 3874.66,  374.53,15551.59, 1511.04,    139887,17062.63,  32247.53,   2643.27,  34890.80
2026-04-12,19:40:26.563, 7533.28,  529.98, 2581.92,  174.26, 2586.44,  173.43, 2583.93,  171.51,15285.57, 1049.18,    123387,16334.75, 3555.22,  375.56, 3519.26,  373.80, 3517.36,  371.94, 3513.55,  368.64,14105.39, 1489.94,    138682,15595.33,  29390.96,   2539.13,  31930.08
2026-04-12,19:40:27.563, 6121.98,  431.73, 2086.13,  142.54, 2088.16,  141.65, 2085.56,  139.41,12381.83,  855.33,    109842,13237.16, 2906.75,  304.86, 2863.99,  298.32, 2861.62,  296.37, 2857.69,  293.11,11490.05, 1192.65,    135216,12682.70,  23871.88,   2047.98,  25919.86
2026-04-12,19:40:28.564, 7854.36,  562.01, 2666.52,  183.74, 2671.33,  182.62, 2668.25,  180.23,15860.45, 1108.60,    133096,16969.05, 3741.22,  374.60, 3662.02,  364.79, 3658.76,  363.27, 3653.89,  359.79,14715.89, 1462.45,    138577,16178.34,  30576.33,   2571.05,  33147.38
2026-04-12,19:40:29.564, 7228.79,  539.26, 2450.10,  174.22, 2455.52,  173.41, 2451.60,  171.09,14586.01, 1057.97,    132348,15643.98, 3513.56,  363.86, 3391.27,  345.81, 3387.08,  344.16, 3381.07,  340.68,13672.99, 1394.51,    136757,15067.49,  28259.00,   2452.48,  30711.48
2026-04-12,19:40:30.565, 7779.78,  556.15, 2650.58,  183.60, 2656.60,  182.66, 2653.01,  180.60,15739.98, 1103.00,    133013,16842.98, 3702.34,  367.88, 3667.73,  366.54, 3665.05,  364.80, 3661.08,  361.70,14696.21, 1460.92,    138599,16157.13,  30436.19,   2563.92,  33000.11
2026-04-12,19:40:31.565, 7825.87,  562.66, 2669.69,  185.99, 2674.23,  184.75, 2671.78,  182.96,15841.58, 1116.37,    132947,16957.94, 3716.67,  372.31, 3684.56,  372.08, 3682.32,  370.30, 3678.49,  367.27,14762.04, 1481.96,    138575,16244.00,  30603.62,   2598.33,  33201.95
2026-04-12,19:40:32.565, 8083.17,  570.43, 2752.44,  187.90, 2757.97,  186.98, 2755.21,  185.10,16348.78, 1130.42,    133356,17479.20, 3823.60,  376.28, 3788.76,  375.86, 3787.50,  374.37, 3781.81,  370.82,15181.67, 1497.33,    139191,16679.00,  31530.45,   2627.74,  34158.20
2026-04-12,19:40:33.565, 8322.76,  575.25, 2835.69,  189.76, 2840.31,  188.70, 2838.16,  186.79,16836.92, 1140.49,    133686,17977.41, 3936.77,  382.80, 3899.90,  382.18, 3898.85,  380.07, 3893.35,  377.16,15628.88, 1522.21,    139800,17151.08,  32465.79,   2662.70,  35128.50
2026-04-12,19:40:34.565, 8080.32,  570.44, 2753.35,  188.30, 2757.91,  187.24, 2756.41,  185.25,16347.99, 1131.23,    133184,17479.22, 3833.95,  377.57, 3788.99,  375.05, 3787.40,  373.24, 3782.01,  369.97,15192.35, 1495.84,    139154,16688.19,  31540.34,   2627.07,  34167.41
2026-04-12,19:40:35.565, 8042.94,  668.49, 2743.06,  219.94, 2748.78,  219.35, 2745.56,  217.08,16280.34, 1324.86,    133389,17605.21, 3704.08,  331.03, 3668.01,  329.70, 3665.83,  327.95, 3662.21,  324.91,14700.12, 1313.59,    138402,16013.71,  30980.46,   2638.45,  33618.91
2026-04-12,19:40:36.565, 8084.30,  943.90, 2719.74,  286.76, 2725.79,  285.90, 2722.51,  283.47,16252.34, 1800.04,    133495,18052.38, 3551.72,  242.20, 3459.54,  225.29, 3461.69,  224.94, 3451.63,  220.06,13924.58,  912.49,    137367,14837.07,  30176.93,   2712.52,  32889.45
2026-04-12,19:40:37.565, 9354.59, 1142.98, 3143.92,  331.71, 3152.32,  331.14, 3147.18,  328.66,18798.02, 2134.47,    135540,20932.49, 2584.90,  194.98, 2441.41,  157.68, 2449.20,  159.23, 2433.49,  152.78, 9908.99,  664.68,    133093,10573.67,  28707.01,   2799.15,  31506.16
2026-04-12,19:40:38.565,10669.58, 1153.05, 3496.59,  321.05, 3504.00,  320.32, 3499.19,  317.61,21169.35, 2112.04,    136776,23281.39, 2158.17,  194.57, 2014.62,  158.04, 2022.89,  159.55, 2006.81,  153.08, 8202.48,  665.24,    132177, 8867.72,  29371.83,   2777.28,  32149.11
2026-04-12,19:40:39.566,11817.79, 1044.14, 3841.60,  299.80, 3846.47,  298.97, 3843.75,  296.56,23349.61, 1939.47,    138280,25289.08, 1908.19,  166.04, 1880.56,  163.97, 1879.26,  162.83, 1874.03,  159.21, 7542.04,  652.06,    131321, 8194.10,  30891.65,   2591.53,  33483.18
2026-04-12,19:40:40.566,12011.75, 1059.12, 3897.73,  305.24, 3903.10,  304.61, 3900.27,  302.40,23712.84, 1971.37,    138411,25684.21, 1938.94,  166.21, 1911.04,  164.58, 1909.71,  163.08, 1904.20,  159.62, 7663.89,  653.48,    131180, 8317.37,  31376.73,   2624.85,  34001.58
2026-04-12,19:40:41.566,11736.90, 1036.60, 3810.80,  298.27, 3815.77,  297.71, 3812.45,  295.30,23175.92, 1927.87,    138104,25103.80, 1895.67,  164.68, 1870.44,  163.35, 1869.91,  162.22, 1863.68,  158.33, 7499.70,  648.58,    131319, 8148.29,  30675.62,   2576.46,  33252.08
2026-04-12,19:40:42.566,11870.52, 1043.62, 3845.77,  297.73, 3850.92,  296.91, 3847.58,  294.88,23414.79, 1933.14,    138060,25347.93, 1926.96,  166.10, 1899.83,  164.25, 1898.38,  162.94, 1893.22,  159.17, 7618.39,  652.47,    131350, 8270.86,  31033.18,   2585.60,  33618.79
2026-04-12,19:40:43.566,11795.40, 1045.21, 3817.06,  299.53, 3822.06,  298.43, 3818.80,  296.17,23253.31, 1939.35,    137836,25192.66, 1906.98,  163.98, 1882.63,  163.69, 1880.96,  162.05, 1875.82,  158.65, 7546.39,  648.38,    131197, 8194.77,  30799.71,   2587.72,  33387.43
2026-04-12,19:40:44.566,11873.60, 1088.16, 3833.38,  310.39, 3838.39,  309.49, 3835.34,  307.38,23380.72, 2015.43,    138258,25396.15, 1937.07,  160.71, 1892.65,  153.85, 1892.54,  152.93, 1886.15,  148.78, 7608.41,  616.28,    131412, 8224.68,  30989.13,   2631.71,  33620.83
2026-04-12,19:40:45.566,11978.11, 1071.82, 3865.10,  307.17, 3871.55,  306.45, 3867.68,  304.32,23582.45, 1989.76,    138489,25572.21, 1910.90,  150.82, 1886.03,  150.25, 1884.25,  148.84, 1879.83,  145.56, 7561.02,  595.47,    131250, 8156.49,  31143.46,   2585.23,  33728.70
2026-04-12,19:40:46.566,11957.06, 1071.31, 3860.23,  306.75, 3865.98,  306.11, 3863.10,  303.99,23546.37, 1988.16,    138351,25534.53, 1911.96,  150.70, 1888.19,  150.38, 1886.39,  148.77, 1882.17,  145.44, 7568.72,  595.29,    131130, 8164.00,  31115.08,   2583.45,  33698.53
2026-04-12,19:40:47.566,12071.25, 1061.23, 3893.74,  302.52, 3898.26,  301.91, 3894.43,  299.48,23757.68, 1965.14,    138704,25722.81, 1949.15,  160.99, 1924.00,  160.59, 1922.48,  158.97, 1917.36,  155.37, 7712.99,  635.92,    131347, 8348.91,  31470.67,   2601.06,  34071.73
2026-04-12,19:40:48.566,12031.09, 1049.64, 3881.38,  298.96, 3886.76,  298.16, 3883.44,  295.75,23682.65, 1942.51,    138783,25625.16, 1947.63,  163.19, 1923.30,  162.97, 1921.73,  161.34, 1916.68,  158.03, 7709.33,  645.54,    131340, 8354.87,  31391.99,   2588.05,  33980.04
2026-04-12,19:40:49.566,11923.98, 1009.15, 3852.37,  288.91, 3857.23,  288.08, 3854.02,  285.97,23487.59, 1872.12,    138027,25359.71, 1965.24,  183.47, 1940.35,  182.58, 1938.68,  181.11, 1933.50,  177.52, 7777.76,  724.68,    131445, 8502.44,  31265.35,   2596.79,  33862.14
2026-04-12,19:40:50.565,11811.49,  951.45, 3819.16,  270.84, 3824.61,  270.26, 3821.18,  267.99,23276.44, 1760.55,    138008,25036.98, 1984.71,  209.04, 1958.70,  207.62, 1957.77,  206.32, 1951.88,  202.72, 7853.07,  825.70,    131577, 8678.77,  31129.50,   2586.25,  33715.75
2026-04-12,19:40:51.565,11971.69,  943.45, 3863.62,  267.50, 3868.55,  266.38, 3864.93,  264.34,23568.79, 1741.67,    137954,25310.46, 2023.91,  218.31, 1998.21,  217.53, 1996.34,  215.82, 1990.93,  212.43, 8009.39,  864.09,    131670, 8873.49,  31578.18,   2605.77,  34183.95
2026-04-12,19:40:52.565,11817.87,  879.32, 3817.49,  245.82, 3823.67,  244.84, 3820.41,  242.99,23279.44, 1612.97,    137990,24892.41, 2038.97,  244.03, 2013.40,  242.97, 2012.38,  241.75, 2007.88,  238.65, 8072.63,  967.40,    131741, 9040.03,  31352.07,   2580.37,  33932.43
2026-04-12,19:40:53.565,11782.87,  858.62, 3807.85,  238.29, 3812.66,  237.16, 3809.55,  235.21,23212.92, 1569.28,    137764,24782.21, 2051.35,  254.73, 2028.80,  254.22, 2026.80,  252.75, 2021.80,  249.31, 8128.75, 1011.00,    131783, 9139.75,  31341.67,   2580.29,  33921.96
2026-04-12,19:40:54.565,11574.20,  858.00, 3736.19,  237.78, 3741.92,  237.06, 3739.21,  235.03,22791.52, 1567.86,    137354,24359.38, 2030.06,  258.14, 2006.07,  257.63, 2003.53,  255.70, 1999.12,  252.51, 8038.78, 1023.98,    131878, 9062.76,  30830.29,   2591.84,  33422.14
2026-04-12,19:40:55.565,11332.64,  874.24, 3661.22,  242.74, 3666.40,  241.86, 3663.45,  239.68,22323.71, 1598.52,    136802,23922.23, 1997.15,  264.46, 1972.90,  263.23, 1971.10,  261.62, 1966.22,  258.33, 7907.38, 1047.64,    131654, 8955.01,  30231.09,   2646.16,  32877.25
2026-04-12,19:40:56.566,11494.95,  849.71, 3711.74,  235.30, 3717.22,  234.72, 3713.18,  232.33,22637.09, 1552.05,    137133,24189.15, 2024.70,  260.70, 2000.25,  259.54, 1998.42,  258.15, 1993.50,  254.68, 8016.87, 1033.08,    131760, 9049.94,  30653.96,   2585.13,  33239.09
2026-04-12,19:40:57.566, 7362.32,  533.01, 2391.19,  145.01, 2393.68,  144.38, 2391.14,  142.42,14538.33,  964.82,    100301,15503.15, 1336.58,  218.66, 1293.99,  210.59, 1291.89,  209.08, 1287.86,  205.67, 5210.32,  844.00,    130214, 6054.31,  19748.65,   1808.82,  21557.46
2026-04-12,19:40:58.566,10504.06,  752.55, 3378.53,  204.31, 3382.94,  203.27, 3379.26,  200.96,20644.80, 1361.08,    135543,22005.89, 1910.37,  254.93, 1853.26,  248.59, 1849.98,  246.90, 1845.63,  243.43, 7459.24,  993.85,    131350, 8453.08,  28104.04,   2354.93,  30458.97
2026-04-12,19:40:59.566,11018.58,  805.04, 3536.70,  217.00, 3541.88,  216.01, 3537.54,  213.59,21634.69, 1451.65,    136319,23086.34, 2026.78,  270.68, 1943.24,  261.32, 1939.57,  259.69, 1934.14,  256.39, 7843.74, 1048.08,    131579, 8891.82,  29478.42,   2499.73,  31978.15
2026-04-12,19:41:00.566,11923.98,  840.33, 3846.99,  230.47, 3851.62,  229.47, 3849.23,  227.34,23471.82, 1527.61,    137665,24999.43, 2137.76,  278.35, 2113.94,  278.08, 2110.74,  276.34, 2106.78,  273.30, 8469.22, 1106.08,    132304, 9575.30,  31941.04,   2633.69,  34574.73
2026-04-12,19:41:01.567,11794.43,  831.73, 3810.75,  228.03, 3816.04,  227.29, 3813.07,  225.27,23234.29, 1512.32,    137498,24746.61, 2111.67,  274.20, 2089.56,  274.01, 2086.72,  272.46, 2082.63,  268.98, 8370.59, 1089.65,    132184, 9460.24,  31604.88,   2601.97,  34206.85
2026-04-12,19:41:02.567,11767.36,  829.72, 3797.01,  227.42, 3802.29,  226.34, 3799.45,  224.36,23166.11, 1507.84,    137392,24673.94, 2116.16,  277.72, 2091.95,  277.11, 2089.62,  275.50, 2085.53,  272.41, 8383.26, 1102.74,    132241, 9485.99,  31549.36,   2610.57,  34159.94
2026-04-12,19:41:03.568,11616.53,  811.12, 3751.76,  221.34, 3756.66,  220.13, 3752.79,  218.15,22877.74, 1470.74,    137392,24348.47, 2113.70,  288.24, 2081.23,  286.30, 2079.23,  285.01, 2074.01,  281.23, 8348.17, 1140.77,    132266, 9488.94,  31225.90,   2611.51,  33837.41
2026-04-12,19:41:04.567,11579.64,  725.62, 3742.76,  196.33, 3748.09,  195.52, 3745.48,  193.56,22815.96, 1311.03,    137133,24126.99, 2162.28,  327.68, 2134.06,  325.72, 2132.61,  324.49, 2127.77,  320.68, 8556.73, 1298.58,    132557, 9855.31,  31372.69,   2609.61,  33982.30
2026-04-12,19:41:05.567,11663.80,  711.46, 3766.85,  192.47, 3772.66,  191.81, 3769.15,  189.33,22972.46, 1285.08,    137018,24257.54, 2195.71,  338.64, 2167.90,  337.02, 2165.48,  335.51, 2160.58,  331.99, 8689.67, 1343.16,    132279,10032.84,  31662.14,   2628.24,  34290.38
2026-04-12,19:41:06.567, 9409.42,  663.27, 2998.03,  169.04, 3005.84,  168.55, 2999.71,  165.93,18413.01, 1166.80,    134909,19579.81, 2325.77,  424.40, 2183.38,  393.25, 2196.03,  396.17, 2175.31,  388.16, 8880.49, 1601.97,    132883,10482.47,  27293.51,   2768.77,  30062.28
2026-04-12,19:41:07.567, 8195.74,  673.61, 2624.72,  177.40, 2629.25,  176.32, 2624.76,  173.85,16074.48, 1201.18,    133208,17275.66, 3194.54,  393.93, 3099.92,  374.40, 3107.96,  375.88, 3092.30,  369.24,12494.71, 1513.46,    134781,14008.17,  28569.19,   2714.64,  31283.83
2026-04-12,19:41:08.567, 8931.93,  703.70, 2884.05,  189.96, 2888.77,  189.15, 2885.54,  187.00,17590.28, 1269.82,    133687,18860.09, 3622.81,  351.41, 3585.73,  348.79, 3585.97,  347.63, 3579.94,  343.94,14374.46, 1391.78,    138111,15766.23,  31964.73,   2661.59,  34626.32
2026-04-12,19:41:09.567, 8881.03,  696.63, 2865.34,  188.34, 2869.82,  187.53, 2865.99,  185.39,17482.19, 1257.88,    133597,18740.07, 3598.08,  346.17, 3562.30,  343.78, 3562.45,  343.02, 3556.22,  338.91,14279.04, 1371.87,    138070,15650.92,  31761.23,   2629.75,  34390.99
2026-04-12,19:41:10.567, 8896.33,  693.40, 2866.07,  187.33, 2870.36,  186.40, 2866.94,  184.66,17499.68, 1251.78,    133851,18751.47, 3597.09,  344.45, 3561.54,  342.50, 3561.58,  341.33, 3554.58,  337.41,14274.79, 1365.70,    138304,15640.49,  31774.47,   2617.49,  34391.96
2026-04-12,19:41:11.567, 8855.58,  695.14, 2853.84,  187.27, 2857.95,  186.39, 2854.33,  184.46,17421.71, 1253.25,    133569,18674.96, 3590.49,  349.12, 3556.48,  347.30, 3556.61,  345.90, 3550.08,  341.84,14253.66, 1384.16,    137966,15637.82,  31675.37,   2637.42,  34312.79
2026-04-12,19:41:12.567, 9092.20,  706.66, 2929.41,  190.24, 2934.04,  189.73, 2930.92,  187.53,17886.56, 1274.16,    133921,19160.72, 3681.11,  354.95, 3646.28,  353.35, 3645.65,  351.71, 3640.61,  348.32,14613.65, 1408.33,    138420,16021.98,  32500.21,   2682.49,  35182.70
2026-04-12,19:41:13.567, 8892.67,  695.04, 2868.35,  187.16, 2872.62,  186.42, 2869.31,  184.50,17502.95, 1253.12,    133781,18756.07, 3600.93,  348.14, 3567.20,  346.71, 3567.27,  345.46, 3561.14,  341.39,14296.54, 1381.70,    137859,15678.24,  31799.49,   2634.83,  34434.32
2026-04-12,19:41:14.566, 9124.34,  703.53, 2935.84,  189.32, 2938.83,  188.27, 2936.21,  185.95,17935.22, 1267.06,    133785,19202.29, 3692.59,  355.08, 3658.31,  354.16, 3657.41,  352.35, 3652.53,  349.17,14660.84, 1410.76,    138715,16071.60,  32596.06,   2677.83,  35273.89
2026-04-12,19:41:15.566, 9007.10,  699.35, 2899.07,  187.88, 2902.45,  186.96, 2899.38,  184.96,17708.00, 1259.15,    133724,18967.14, 3650.67,  358.61, 3605.88,  354.92, 3606.04,  353.85, 3599.72,  349.88,14462.30, 1417.25,    138276,15879.56,  32170.30,   2676.40,  34846.70
2026-04-12,19:41:16.566, 8946.22,  686.52, 2887.26,  185.35, 2890.42,  184.34, 2887.34,  182.33,17611.24, 1238.53,    133723,18849.77, 3643.49,  352.53, 3609.96,  351.39, 3609.39,  349.82, 3603.15,  346.27,14465.99, 1400.00,    138317,15865.99,  32077.23,   2638.53,  34715.76
2026-04-12,19:41:17.566, 8938.71,  692.22, 2878.45,  186.35, 2882.13,  185.45, 2878.94,  183.28,17578.22, 1247.30,    133702,18825.53, 3636.19,  358.61, 3603.03,  357.32, 3602.68,  356.10, 3597.81,  352.53,14439.71, 1424.56,    137946,15864.27,  32017.93,   2671.86,  34689.79
2026-04-12,19:41:18.566, 8792.66,  657.47, 2830.43,  173.59, 2833.47,  172.54, 2830.21,  170.38,17286.78, 1173.98,    133485,18460.76, 3607.63,  380.14, 3566.31,  375.87, 3566.78,  374.69, 3561.50,  371.30,14302.22, 1501.99,    138127,15804.21,  31589.00,   2675.97,  34264.98
2026-04-12,19:41:19.566, 8947.65,  631.70, 2880.62,  164.18, 2884.69,  163.07, 2880.72,  161.12,17593.67, 1120.07,    133458,18713.74, 3694.09,  392.61, 3659.34,  391.00, 3658.98,  389.32, 3654.03,  386.24,14666.44, 1559.17,    138668,16225.60,  32260.10,   2679.24,  34939.34
2026-04-12,19:41:20.566, 8535.70,  586.47, 2749.18,  153.67, 2754.02,  152.69, 2750.23,  150.65,16789.13, 1043.49,    133389,17832.61, 3587.89,  405.55, 3534.66,  399.46, 3536.55,  398.21, 3529.17,  394.10,14188.27, 1597.32,    138118,15785.59,  30977.39,   2640.81,  33618.20
2026-04-12,19:41:21.566, 6501.88,  556.75, 2061.62,  138.51, 2072.91,  138.16, 2065.10,  135.32,12701.51,  968.74,    131929,13670.25, 3537.74,  477.18, 3363.55,  437.36, 3377.70,  440.53, 3355.32,  431.80,13634.30, 1786.86,    136757,15421.17,  26335.81,   2755.60,  29091.42
